ID,pid,name_jp,name_kana,name_en,legis,year,yr,party,incumbency,elected,ken,kunr,kuname,kucode,ku_valid,ku_vote,ku_voteshare,sekihairitsu,region,prcode,result,inc,dual,pr_m,pr_rank,pr_partyseats,pr_coranked,pr_ncand,pr_rerank,background,female,byear,age,birthplace,borninku,borninken,totcruns,hc,assy,gov,mayor,sec,bcrat,locbur,news,union,agri,celeb,educ,busi,law,med,relig,police,pubcorp,mili,juku,kobo
976,10522,中津川 博郷,なかつがわ ひろさと,Nakatsugawa Hirosato,49,2021,27,Ishin,元,3,Tokyo,16,Tokyo 16,1316,229528,39290,17.12,44.266,Tokyo,40000,0,0,1,17,1,2,17,17,8,（元）衆院拉致問題特別委員長、江戸川区議、学習塾経営,0,1949,72,神奈川県川崎市,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
935,15606,松本 文明,まつもと ふみあき,Matsumoto Fumiaki,49,2021,27,LDP,現,4,Tokyo,7,Tokyo 7,1307,252896,81087,32.06,65.108,Tokyo,40000,0,2,1,17,2,6,21,28,9,（元）衆院内閣委員長、内閣府副大臣、総務政務官、都議,0,1949,72,広島県世羅郡甲山町,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
504,,森 民夫,もり たみお,Mori Tamio,49,2021,27,IND,新,0,Niigata,5,Niigata 5,1505,176706,36422,20.61,,,,0,0,0,,,,,,,（元）長岡市長、全国市長会長、建設省職員,0,1949,72,長岡市,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,,工藤 薫,くどう かおる,Kudou Kaoru,49,2021,27,JCP,新,0,Saitama,4,Saitama 4,1104,204986,34897,17.02,,,,0,0,0,,,,,,,（元）新座市議、小学校教諭,1,1949,71,東京都,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,13374,小島 敏文,こじま としふみ,Kojima Toshifumi,49,2021,27,LDP,現,3,Hiroshima,6,Hiroshima 6,3406,162954,79158,48.58,94.465,Chugoku,90000,2,2,1,11,2,6,17,22,2,（元）厚生労働政務官、党副幹事長、県会副議長,0,1950,70,広島県世羅町,1,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
282,18821,藤田 幸久,ふじた ゆきひさ,Fujita Yukihisa,49,2021,27,CDP,元,2,Ibaraki,2,Ibaraki 2,802,171934,61103,35.54,55.131,Kita Kanto,30000,0,0,1,19,1,5,22,25,15,党県副代表、国際ＮＧＯ理事（元）参院議員、財務副大臣,0,1950,71,茨城県日立市,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,12321,坂本 哲志,さかもと てつし,Sakamoto Tetsushi,49,2021,27,LDP,現,6,Kumamoto,3,Kumamoto 3,4303,175899,125158,71.15,,Kyushu,110000,1,1,1,20,3,8,25,30,0,（元）１億総活躍相、総務副大臣、党副幹事長、県議,0,1950,70,熊本県菊池郡大津町,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,16978,渡辺 博道,わたなべ ひろみち,Watanabe Hiromichi,49,2021,27,LDP,現,7,Chiba,6,Chiba 6,1206,190120,80764,42.48,,Minami Kanto,50000,1,1,1,22,1,9,29,35,0,（元）党県会長、復興相、経済産業副大臣,0,1950,71,千葉県松戸市,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
720,11519,出畑 実,でばた みのる,Debata Minoru,49,2021,27,LDP,現,1,PR,,,,,,,,Minami Kanto,50000,0,3,0,22,30,9,1,35,30,（元）政治資金団体事務局長,0,1950,71,山口県,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
910,13812,山口 俊一,やまぐち しゅんいち,Yamaguchi Shunichi,49,2021,27,LDP,現,10,Tokushima,2,Tokushima 2,3602,129203,76879,59.5,,Shikoku,100000,1,1,1,6,2,3,11,12,0,党総務会長代理（元）消費者相、財務副大臣,0,1950,71,徳島県三好市池田町,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1031,19266,遠藤 利明,えんどう としあき,Endou Toshiaki,49,2021,27,LDP,現,8,Yamagata,1,Yamagata 1,601,184560,110688,59.97,,Tohoku,20000,1,1,1,13,2,6,22,25,0,党選挙対策委員長、党県会長（元）五輪相、文部科学副大臣,0,1950,71,山形県上山市,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,10398,中川正春,なかがわ まさはる,Nakagawa Masaharu,49,2021,27,CDP,現,8,Mie,2,Mie 2,2402,219320,109165,49.77,99.101,Tokai,70000,2,1,1,21,1,5,27,29,2,党両院議員総会長（元）防災相、文部科学相,0,1950,71,三重県松阪市,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
892,12486,塩谷 立,しおのや りゅう,Shionoya Ryuu,49,2021,27,LDP,現,9,Shizuoka,8,Shizuoka 8,2208,204618,90408,44.18,79.159,Tokai,70000,2,1,1,21,1,9,30,35,5,（元）党選挙対策委員長、党総務会長、文部科学相,0,1950,71,浜松市; 静岡県袋井市,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
336,15618,松本 純,まつもと じゅん,Matsumoto Jun,49,2021,27,IND,現,7,Kanagawa,1,Kanagawa 1,1401,222453,76064,34.19,,,,0,1,0,,,,,,,（元）国家公安委員長、官房副長官、横浜市議,0,1950,71,神奈川県横浜市,1,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
986,,子安 正美,こやす まさみ,Koyasu Masami,49,2021,27,IND,新,0,Tokyo,18,Tokyo 18,1318,259123,21151,8.16,,,,0,0,0,,,,,,,システム開発会社社長,0,1950,71,横浜市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,,内田 謙,うちだ けん,Uchida Ken,49,2021,27,JCP,新,0,Aichi,6,Aichi 6,2306,233379,20299,8.7,,,,0,0,0,,,,,,,党県委員、党地区副委員長（元）春日井市議、小学校教諭,0,1950,71,岡山県,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1051,12545,大久保 令子,おおくぼ れいこ,Ookubo Reiko,49,2021,27,JCP,新,0,Yamanashi,2,Yamanashi 2,1902,160504,7027,4.38,,,,0,0,0,,,,,,,党県常任委員、党地区委員長,1,1950,71,鹿児島県,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,14510,左藤 章,さとう あきら,Satou Akira,49,2021,27,LDP,現,5,Osaka,2,Osaka 2,2702,249337,80937,32.46,66.938,Kinki,80000,0,1,1,28,3,8,36,40,12,党幹事長代理（元）内閣府副大臣、防衛副大臣,0,1951,70,福井県,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,,馬場 功世,ばば こうせい,Baba Kousei,49,2021,27,SDP,新,0,Kumamoto,3,Kumamoto 3,4303,175899,37832,21.51,30.227,Kyushu,110000,0,0,1,20,1,0,5,5,2,党県幹事長（元）県職員、県職員労働組合書記長,0,1951,70,菊陽町,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,15906,根本 匠,ねもと たくみ,Nemoto Takumi,49,2021,27,LDP,現,8,Fukushima,2,Fukushima 2,702,188139,102638,54.55,,Tohoku,20000,1,1,1,13,2,6,22,25,0,党県会長（元）厚生労働相、復興相、首相補佐官,0,1951,70,福島県郡山市,1,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,,葛原 茂,くずはら しげる,Kuzuhara Shigeru,49,2021,27,JCP,新,0,Chiba,12,Chiba 12,1212,192487,12530,6.51,,,,0,0,0,,,,,,,党県委員（元）製鉄会社社員,0,1951,70,青森県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,17765,石川 明美,いしかわ あけみ,Ishikawa Akemi,49,2021,27,JCP,新,0,Hokkaido,7,Hokkaido 7,107,139273,12913,9.27,,,,0,0,0,,,,,,,党道委員（元）釧路市議,0,1951,70,埼玉県川越市,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,,尾崎 淳一郎,おざき じゅんいちろう,Ozaki Junichirou,49,2021,27,JCP,新,0,Kagawa,3,Kagawa 3,3703,118374,23937,20.22,,,,0,0,0,,,,,,,党県委員（元）丸亀市議、民主商工会事務局員、中学校講師,0,1951,70,丸亀市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381,,山田 正,やまだ ただし,Yamada Tadashi ,49,2021,27,JCP,新,0,Kanagawa,17,Kanagawa 17,1417,237323,16202,6.83,,,,0,0,0,,,,,,,党支部副支部長、地域原水協事務局長（元）高校教諭,0,1951,70,小田原市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
648,13960,山本 拓,やまもと たく,Yamamoto Taku,49,2021,27,LDP,現,8,PR,,,,,,,,Hokuritsu Shinetsu,60000,0,1,0,11,21,6,1,25,21,（元）農林水産副大臣、党福井県会長、党副幹事長、福井県議,0,1952,69,福井県鯖江市,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
563,15355,村上 史好,むらかみ ふみよし,Murakami Fumiyoshi,49,2021,27,CDP,現,3,Osaka,6,Osaka 6,2706,194964,59191,30.36,55.381,Kinki,80000,0,2,1,28,1,3,29,31,10,党国会対策副委員長、党府代表代行（元）大阪市議,0,1952,69,大阪府吹田市,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,19038,谷 公一,たに こういち,Tani Kouichi,49,2021,27,LDP,現,6,Hyogo,5,Hyogo 5,2805,222784,94656,42.49,,Kinki,80000,1,1,1,28,3,8,36,40,0,党政調会長代理（元）衆国交委員長、復興副大臣,0,1952,69,"兵庫県美方郡村岡町
（現：香美町）",1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1024,17835,石田 真敏,いしだ まさとし,Ishida Masatoshi,49,2021,27,LDP,現,7,Wakayama,2,Wakayama 2,3002,137454,79365,57.74,,Kinki,80000,1,1,1,28,3,8,36,40,0,党総務副会長（元）総務相、財務副大臣、海南市長,0,1952,69,和歌山県海南市,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,19746,長谷川 嘉一,はせがわ かいち,Hasegawa Kaichi,49,2021,27,CDP,現,1,Gunma,3,Gunma 3,1003,157447,67689,42.99,78.688,Kita Kanto,30000,0,2,1,19,1,5,22,25,9,歯科医師、日本歯科大客員教授（元）県議,0,1952,68,太田市,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
840,13586,小泉 龍司,こいずみ りゅうじ,Koizumi Ryuuji,49,2021,27,LDP,現,6,Saitama,11,Saitama 11,1111,180523,111810,61.94,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,（元）党副幹事長、大蔵省証券局調査室長,0,1952,69,東京都,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
845,12264,土屋 品子,つちや しなこ,Tsuchiya Shinako,49,2021,27,LDP,現,7,Saitama,13,Saitama 13,1113,204694,101149,49.41,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,（元）厚生労働副大臣、党副幹事長、環境副大臣,1,1952,69,埼玉県春日部市,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
902,11228,佐藤 勉,さとう つとむ,Satou Tsutomu,49,2021,27,LDP,現,8,Tochigi,4,Tochigi 4,904,218906,111863,51.1,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,（元）党総務会長、党国会対策委員長、総務相,0,1952,69,栃木県下都賀郡壬生町,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,11260,佐藤 明男,さとう あきお,Satou Akio,49,2021,27,LDP,現,1,PR,,,,,,,,Kita Kanto,30000,0,3,0,19,37,7,1,39,37,（元）党栃木県事務局長,0,1952,69,栃木県宇都宮市,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,15378,村上 誠一郎,むらかみ せいいちろう,Murakami Seiichirou,49,2021,27,LDP,現,11,Ehime,2,Ehime 2,3802,126739,72861,57.49,,Shikoku,100000,1,1,1,6,2,3,11,16,0,党県会長（元）行政改革相、財務副大臣、大蔵政務次官,0,1952,69,愛媛県今治市,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
735,13969,山本 有二,やまもと ゆうじ,Yamamoto Yuuji,49,2021,27,LDP,現,10,PR,,,,,,,,Shikoku,100000,3,2,0,6,1,3,1,12,1,党高知県副会長（元）農相、金融相、財務副大臣、高知県議,0,1952,69,高知県高知市,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,11907,古屋 圭司,ふるや けいじ,Furuya Keiji,49,2021,27,LDP,現,10,Gifu,5,Gifu 5,2105,169412,82140,48.49,,Tokai,70000,1,1,1,21,1,9,30,35,0,（元）党選挙対策委員長、国家公安委員長、防災相,0,1952,69,東京都,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
784,18188,笠井 亮,かさい あきら,Kasai Akira,49,2021,27,JCP,現,5,PR,,,,,,,,Tokyo,40000,3,3,0,17,1,2,1,7,1,党常任幹部会委員（元）党政策委員長、参院沖縄北方特別委員長,0,1952,68,大阪府天王寺区,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,14874,斉藤 鉄夫,さいとう てつお,Saitou Tetsuo,49,2021,27,CGP,現,9,Hiroshima,3,Hiroshima 3,3403,177674,97844,55.07,,,,1,3,0,,,,,,,国土交通相（元）党幹事長、環境相、党政調会長,0,1952,69,島根県邑智郡羽須美村大字阿須那（現･邑南町）,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
639,10486,中村 治,なかむら おさむ,Nakamura Osamu,49,2021,27,NOP,新,0,PR,,,,,,,,Hokkaido,10000,0,0,0,8,2,0,1,2,2,党道代表（元）情報サービス会社社員,0,1953,68,札幌市,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,17580,盛山 正仁,もりやま まさひと,Moriyama Masahito,49,2021,27,LDP,現,4,Hyogo,1,Hyogo 1,2801,213166,64202,30.12,81.622,Kinki,80000,2,1,1,28,3,8,36,40,7,（元）衆厚生労働委員長、法務副大臣、国土交通省部長,0,1953,67,兵庫県西宮市,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,,高杉 徹,たかすぎ とおる,Takasugi Tooru,49,2021,27,CDP,新,0,PR,,,,,,,,Kita Kanto,30000,0,0,0,19,25,5,1,25,25,中小企業診断士（元）茨城県常総市長,0,1953,68,茨城県常総市水海道宝町,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,16458,永岡 桂子,ながおか けいこ,Nagaoka Keiko,49,2021,27,LDP,現,5,Ibaraki,7,Ibaraki 7,807,159888,74362,46.51,,Kita Kanto,30000,1,2,1,19,2,7,30,39,0,（元）党副幹事長、文部科学副大臣、厚生労働副大臣,1,1953,67,東京都渋谷区,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
895,18425,船田 元,ふなだ はじめ,Funada Hajime,49,2021,27,LDP,現,12,Tochigi,1,Tochigi 1,901,222898,102870,46.15,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,学校法人理事長（元）党憲法改正推進本部長、経済企画庁長官,0,1953,67,栃木県宇都宮市,1,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
542,,金城 徹,きんじょう とおる,Kinjou Tooru,49,2021,27,CDP,新,0,Okinawa,4,Okinawa 4,4704,159702,72031,45.1,82.16,Kyushu,110000,0,0,1,20,1,4,22,25,7,（元）那覇市会議長、全国市会議長会副会長、保育園長,0,1953,68,那覇市,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,,志岐 玲子,しき れいこ,Shiki Reiko,49,2021,27,SDP,新,0,Fukuoka,11,Fukuoka 11,4011,136303,19310,14.17,25.408,Kyushu,110000,0,0,1,20,1,0,5,5,3,（元）教職員共済生活協同組合県事業所長、高校教諭,1,1953,68,久留米市,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123,18146,竹内 信昭,たけうち のぶあき,Takeuchi Nobuaki,49,2021,27,SDP,新,0,Fukuoka,4,Fukuoka 4,4004,194294,11338,5.84,11.807,Kyushu,110000,0,0,1,20,1,0,5,5,4,党県副代表（元）高校教諭、県高校教職員組合支部長,0,1953,68,北九州市,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
709,13680,小野 次郎,おの じろう,Ono Jirou,49,2021,27,CDP,元,1,PR,,,,,,,,Minami Kanto,50000,0,0,0,22,29,5,1,30,29,（元）参院議員、首相秘書官,0,1953,68,仙台市; 東京都板橋区; 山梨県北杜市,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
736,17953,福山 守,ふくやま まもる,Fukuyama Mamoru,49,2021,27,LDP,現,3,PR,,,,,,,,Shikoku,100000,0,2,0,6,13,3,1,16,13,（元）環境政務官、党副幹事長、徳島県会議長、徳島市議,0,1953,68,徳島市,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
737,17936,福井 照,ふくい てる,Fukui Teru,49,2021,27,LDP,現,7,PR,,,,,,,,Shikoku,100000,0,2,0,6,14,3,1,16,14,党高知県副会長（元）沖縄・北方相、文部科学副大臣、建設省職員,0,1953,67,大阪府大阪市,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
313,19538,鈴木 俊一,すずき しゅんいち,Suzuki Shunichi,49,2021,27,LDP,現,9,Iwate,2,Iwate 2,302,219405,149168,67.99,,Tohoku,20000,1,1,1,13,2,6,22,25,0,財務相（元）党総務会長、五輪相、環境相,0,1953,68,岩手県下閉伊郡山田町,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,11010,伊藤 信太郎,いとう しんたろう,Itou Shintarou,49,2021,27,LDP,現,6,Miyagi,4,Miyagi 4,404,132219,74721,56.51,,Tohoku,20000,1,1,1,13,2,6,22,25,0,（元）衆院環境委員長、外務副大臣,0,1953,68,東京都品川区,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
755,10669,久保 孝喜,くぼ こうき,Kubo Kouki,49,2021,27,SDP,新,0,PR,,,,,,,,Tohoku,20000,0,0,0,13,1,0,1,1,1,党岩手県副代表（元）岩手県議,0,1953,67,岩手県西和賀,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,10169,上川 陽子,かみかわ ようこ,Kamikawa Youko,49,2021,27,LDP,現,6,Shizuoka,1,Shizuoka 1,2201,194583,101868,52.35,,Tokai,70000,1,1,1,21,1,9,30,35,0,（元）法相、少子化相,1,1953,68,静岡県静岡市,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
993,12735,大河原 雅子,おおかわら まさこ,Ookawara Masako,49,2021,27,CDP,現,1,Tokyo,21,Tokyo 21,1321,247050,99090,40.11,88.132,Tokyo,40000,2,3,1,17,1,4,20,23,4,党ジェンダー平等推進本部長代行（元）参院議員、都議,1,1953,68,横浜市,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
802,,鈴木 一郎,すずき いちろう,Suzuki Ichirou,49,2021,27,Yamato,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,2,0,1,4,2,医療機器製造販売会社役員（元）台東区議、ミュージシャン,0,1953,68,台東区,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,14173,岡田克也,おかだ かつや,Okada Katsuya,49,2021,27,CDP,現,10,Mie,3,Mie 3,2403,225897,144688,64.05,,,,1,1,0,,,,,,,党常任顧問（元）民進党代表、民主党代表、副総理、外相,0,1953,68,三重県四日市市,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,11700,北側 一雄,きたがわ かずお,Kitagawa Kazuo,49,2021,27,CGP,現,9,Osaka,16,Osaka 16,2716,166422,84563,50.81,,,,1,1,0,,,,,,,党副代表、弁護士（元）党幹事長、国土交通相、党政調会長,0,1953,68,大阪府大阪市生野区,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
304,,山本 保彦,やまもと やすひこ,Yamamoto Yasuhiko,49,2021,27,IND,新,0,Ishikawa,2,Ishikawa 2,1702,174713,10632,6.09,,,,0,0,0,,,,,,,身体障害者団体会長、農業（元）農政局職員,0,1953,68,白山市,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171,13698,小関 祥子,おぜき しょうこ,Ozeki Shouko,49,2021,27,JCP,新,0,Gifu,5,Gifu 5,2105,169412,8736,5.16,,,,0,0,0,,,,,,,党地区委員長、党県委員（元）土岐市議,1,1953,68,名古屋市,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,,岡村 恵子,おかむら けいこ,Okamura Keiko,49,2021,27,JCP,新,0,Tochigi,5,Tochigi 5,905,140093,31713,22.64,,,,0,0,0,,,,,,,党地区委員長（元）佐野市議,1,1953,68,宇都宮市,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,19241,逢沢 一郎,あいさわ いちろう,Aisawa Ichirou,49,2021,27,LDP,現,11,Okayama,1,Okayama 1,3301,165428,90939,54.97,,Chugoku,90000,1,1,1,11,2,6,17,22,0,党選挙制度調査会長（元）衆院議運委員長、外務副大臣,0,1954,67,岡山県岡山市,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1043,13014,安倍 晋三,あべ しんぞう,Abe Shinzou,49,2021,27,LDP,現,9,Yamaguchi,4,Yamaguchi 4,3504,115380,80448,69.72,,Chugoku,90000,1,1,1,11,2,6,17,22,0,（元）首相、党総裁、官房長官、党幹事長、鉄鋼会社社員,0,1954,67,"東京都で生まれ, 本籍地は山口県大津郡油谷町（現、長門市）",1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,14735,徳村 純一郎,とくむら じゅんいちろう,Tokumura Junichirou,49,2021,27,LDP,新,0,PR,,,,,,,,Chugoku,90000,0,0,0,11,22,6,1,22,22,党鳥取県事務局長（元）鳥取県商工労働部参事監,0,1954,67,鳥取市,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,13824,山口 壮,やまぐち つよし,Yamaguchi Tsuyoshi,49,2021,27,LDP,現,6,Hyogo,12,Hyogo 12,2812,163972,91099,55.56,,Kinki,80000,1,1,1,28,3,8,36,40,0,環境相（元）党筆頭副幹事長、外務副大臣,0,1954,67,兵庫県相生市,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,,船山 幸雄,ふなやま ゆきお,Funayama Yukio,49,2021,27,CDP,新,0,PR,,,,,,,,Kita Kanto,30000,0,0,0,19,24,5,1,25,24,（元）栃木県議、衆院議員秘書,0,1954,67,栃木県,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,17428,田所 嘉徳,たどころ よしのり,Tadokoro Yoshinori,49,2021,27,LDP,現,3,Ibaraki,1,Ibaraki 1,801,201863,96791,47.95,92.118,Kita Kanto,30000,2,1,1,19,2,7,30,39,4,特定行政書士（元）法務副大臣、県議、下館市議,0,1954,67,茨城県筑西市,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
683,17888,神山 佐市,かみやま さいち,Kamiyama Saichi,49,2021,27,LDP,現,3,PR,,,,,,,,Kita Kanto,30000,0,1,0,19,33,7,1,39,33,（元）党副幹事長、埼玉県議,0,1954,67,埼玉県富士見市,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
543,19007,西銘 恒三郎,にしめ こうさぶろう,Nishime Kousaburou,49,2021,27,LDP,現,5,Okinawa,4,Okinawa 4,4704,159702,87671,54.9,,Kyushu,110000,1,1,1,20,3,8,25,30,0,復興・沖縄・北方相（元）経済産業副大臣、党県会長,0,1954,67,那覇市;沖縄県島尻郡知念村(現・沖縄県南城市）,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,11456,内山 晃,うちやま あきら,Uchiyama Akira,49,2021,27,Ishin,元,3,Chiba,7,Chiba 7,1207,231939,28594,12.33,22.418,Minami Kanto,50000,0,0,1,22,1,3,11,11,11,社会保険労務士（元）新党きづな代表、総務政務官,0,1954,67,千葉県柏市,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
717,14750,志位 和夫,しい かずお,Shii Kazuo,49,2021,27,JCP,現,9,PR,,,,,,,,Minami Kanto,50000,3,3,0,22,1,1,1,5,1,党委員長（元）党書記局長、党青年学生対策責任者,0,1954,67,千葉県四街道市,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
422,15698,松田直久,まつだ なおひさ,Matsuda Naohisa,49,2021,27,CDP,前,1,Mie,1,Mie 1,2401,194608,64507,33.15,52.542,Tokai,70000,0,0,1,21,1,5,27,29,17,（元）津市長、県議、衆院議員秘書,0,1954,67,三重県津市,1,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
951,10248,下村 博文,しもむら はくぶん,Shimomura Hakubun,49,2021,27,LDP,現,8,Tokyo,11,Tokyo 11,1311,245043,122465,49.98,,Tokyo,40000,1,1,1,17,2,6,21,28,0,（元）党政調会長、党選対委員長、文部科学相、官房副長官、都議,0,1954,67,群馬県高崎市（旧倉渕村）,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,,前田 龍夫,まえだ たつお,Maeda Tatsuo,49,2021,27,IND,新,0,Ehime,4,Ehime 4,3804,143153,1319,0.92,,,,0,0,0,,,,,,,私設研究所所長（元）会社員,0,1954,67,伊方町,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,,沢口 祐司,さわぐち ゆうじ,Sawaguchi Yuuji,49,2021,27,Other,新,0,Tokyo,10,Tokyo 10,1310,262852,4552,1.73,,,,0,0,0,,,,,,,新党日本のこころ代表、出版業,0,1954,67,盛岡市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
